"","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"2007",5.7741935483871,9.64285714285714,6.2258064516129,13.7333333333333,5.64516129032258,3.26666666666667,1.12903225806452,0,0,6.96774193548387,9.06666666666667,11.0645161290323
"2008",5.7741935483871,3.41379310344828,9.09677419354839,10.1333333333333,1.70967741935484,0.833333333333333,0,1,0.733333333333333,4.83870967741935,12.7333333333333,9.29032258064516
"2009",3.87096774193548,4.82142857142857,10.9354838709677,6.96666666666667,3.58064516129032,5.76666666666667,0.193548387096774,1.61290322580645,0.1,6,8.06666666666667,6.29032258064516
"2010",12.258064516129,13.8214285714286,20.6774193548387,6.8,9.67741935483871,4.16666666666667,1.51612903225806,5.12903225806452,13.7,5.87096774193548,10.2,13.258064516129
"2011",1.96774193548387,1.5,5.19354838709677,7.13333333333333,11.0322580645161,1.76666666666667,2.09677419354839,0,2.58333333333333,3.96774193548387,11.7,8.19354838709677
"2012",6.16129032258065,6.37931034482759,4.79032258064516,6.36666666666667,4.06451612903226,1.23333333333333,0,0,0.683333333333333,2.69354838709677,7.25,11.1290322580645
"2013",5.29677419354839,8.46428571428571,10.9032258064516,11.6,11.2096774193548,2.07333333333333,3.96774193548387,0.161290322580645,0.166666666666667,4.43548387096774,4.81666666666667,8.95161290322581
"2014",4.30645161290323,1.30357142857143,10.9032258064516,7.55,2.70967741935484,2.78333333333333,1.38709677419355,0,0.1,0.032258064516129,7.33333333333333,12.0806451612903
"2015",3.71612903225806,4.69642857142857,4.2741935483871,5.56666666666667,1.91935483870968,0,0,0,0,0.0483870967741935,7.66666666666667,5.54838709677419
"2016",5.69354838709677,12.9375862068966,6.80645161290323,11.6166666666667,9.88709677419355,7.2,8.29032258064516,1.53225806451613,9.03333333333333,13.1935483870968,9.3,2.83870967741935
"2017",2.16129032258065,7.16071428571429,8.5,9.55,0.741935483870968,5.66666666666667,0.129032258064516,0,0,0,0,4.04838709677419
"2018",4.79032258064516,9.53571428571429,9.81290322580645,5.95,1.96774193548387,0.533333333333333,0,0,0.75,1.93548387096774,13.6666666666667,9
"2019",5.12903225806452,14.75,10.1290322580645,12.35,3.54838709677419,0.483333333333333,0,0,0,1.2741935483871,4.88333333333333,12.9354838709677
"2020",11.2741935483871,9.60344827586207,11.4967741935484,10.5833333333333,8.61290322580645,0.883333333333333,0.032258064516129,0.741935483870968,0.283333333333333,12.8064516129032,5.31666666666667,5.89677419354839
"2021",6.17741935483871,5.51785714285714,7.59677419354839,3.43333333333333,6.43548387096774,7.3,0.032258064516129,0.741935483870968,1.56666666666667,5.53225806451613,11.15,7.90322580645161
"2022",2.67741935483871,4.91071428571429,6.82258064516129,11.2166666666667,6.7741935483871,4.66666666666667,1.67741935483871,0.5,2.95,8.32258064516129,9.23333333333333,12.4516129032258
