"","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"2007",4.51612903225806,10,5.41935483870968,12.1666666666667,1.70967741935484,5.43333333333333,0.516129032258065,0.225806451612903,2.33333333333333,7.67741935483871,13.5333333333333,10.4193548387097
"2008",4.51612903225806,2.72413793103448,13.258064516129,9.83333333333333,4.25806451612903,0.8,0,1.93548387096774,2.9,5.90322580645161,14,9.70967741935484
"2009",4.64516129032258,9.82142857142857,7.25806451612903,5.43333333333333,9.83870967741935,3.53333333333333,0.935483870967742,1.06451612903226,1.9,7.16129032258065,10.6,4.83870967741935
"2010",9.2258064516129,12.7142857142857,16.1935483870968,4.73333333333333,11.1935483870968,4,2.80645161290323,6.09677419354839,11.9333333333333,7.35483870967742,11.2666666666667,11.5483870967742
"2011",2.54838709677419,2.60714285714286,7.29032258064516,8.33333333333333,7.41935483870968,2.16666666666667,3.74193548387097,0.0967741935483871,0.05,1.38709677419355,14.7,6.83870967741935
"2012",7.29032258064516,11.2068965517241,4.66129032258065,12.0833333333333,6.85483870967742,0.333333333333333,0,0.354838709677419,1.6,1.62903225806452,11.9166666666667,13.0322580645161
"2013",9.48387096774194,9.48214285714286,7.75806451612903,9.75,10.8870967741935,3.53333333333333,5.56451612903226,0.225806451612903,2.2,1.85483870967742,3.7,10.2903225806452
"2014",5.54838709677419,2.66071428571429,13.1129032258065,5.58333333333333,3.01612903225806,3.53333333333333,1.79032258064516,0.596774193548387,0,0.645161290322581,9.43333333333333,9.29032258064516
"2015",4.2258064516129,5.30357142857143,6.69354838709677,3.75,3.56451612903226,0,0,0,0,0.209677419354839,8.31666666666667,7.85483870967742
"2016",6.20967741935484,6,11.4677419354839,16.5833333333333,10,5.05,6.19354838709677,2.41935483870968,10.4666666666667,10.8548387096774,9.9,2.83870967741935
"2017",3.5,11.0535714285714,6.24193548387097,8.16666666666667,5.5,0.0833333333333333,1.04838709677419,0,0,0,5.16666666666667,6.85483870967742
"2018",2.51612903225806,8.30357142857143,6.83870967741935,6.51666666666667,7.43548387096774,0.533333333333333,0.032258064516129,1.66129032258065,4.71666666666667,6.62903225806452,9.5,4.24193548387097
"2019",8.37096774193548,12,7.09677419354839,6.5,5.66129032258065,1.08333333333333,0.0967741935483871,0.32258064516129,0.333333333333333,2.16129032258065,3.73333333333333,9.98387096774194
"2020",6.09677419354839,11.448275862069,13.0967741935484,8.55,4.96129032258064,0.983333333333333,1.08064516129032,1.06451612903226,2.31666666666667,4.53225806451613,7.83333333333333,5.62903225806452
"2021",7.83870967741935,7.875,10.4032258064516,2.11666666666667,3.19354838709677,5.65,1.40322580645161,3.24193548387097,1.83333333333333,7.2741935483871,12.3333333333333,6.74193548387097
"2022",6.11290322580645,7.35714285714286,9.95161290322581,8.43333333333333,5.25806451612903,4.85,1.69354838709677,1.38709677419355,4.51666666666667,12.8870967741935,9.51666666666667,8.33870967741935
