"","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"2007",3.38709677419355,11.9464285714286,9.19354838709677,10.85,3.58064516129032,3.1,0.516129032258065,0.32258064516129,0.5,7.43548387096774,9.16666666666667,12.1290322580645
"2008",6.11290322580645,3.82758620689655,14.8548387096774,8.41666666666667,1.91935483870968,0.483333333333333,0,0.951612903225806,0.733333333333333,8.56451612903226,16.8166666666667,12.0967741935484
"2009",9.37096774193548,14.2678571428571,9.03225806451613,7.8,6.2258064516129,1.38333333333333,0.161290322580645,0,3,8.14516129032258,6.43333333333333,6.03225806451613
"2010",13.3387096774194,18.2321428571429,14.6129032258065,8.66666666666667,7.5,5.85,4.32258064516129,8.25806451612903,12.3333333333333,8.2741935483871,12.4166666666667,14.4193548387097
"2011",5.63691747993548,7.63614234503571,11.4331236271613,9.62488312553333,8.69708312148387,2.31919624023333,1.69350552858065,0.00316724003225806,0.0486976397,6.30468693880645,10.8025413657,10.0338358667097
"2012",6.56451612903226,13.7068965517241,9.19354838709677,8.93333333333333,3.83870967741935,0.516666666666667,0.161290322580645,0,1.03333333333333,7.90322580645161,15.5666666666667,10.7741935483871
"2013",17.2258064516129,13.1071428571429,10.0645161290323,16.2,13.2258064516129,5.63333333333333,3.37096774193548,0.548387096774194,1.3,4.61290322580645,5.23333333333333,17.1935483870968
"2014",13.8870967741935,11.2857142857143,16.2258064516129,17.1666666666667,9.54838709677419,4.9,3.32258064516129,2.90322580645161,0,1.48387096774194,13.6,16.0967741935484
"2015",8.19354838709677,12.75,11.0322580645161,10.3,4.32258064516129,0,0.258064516129032,0,0,1.93548387096774,11.7166666666667,17.4516129032258
"2016",7.19354838709677,7.8448275862069,12.9677419354839,15.4333333333333,7,8.55,4.80645161290323,4.35483870967742,10.1833333333333,9.14516129032258,14.6166666666667,7.82258064516129
"2017",7.93548387096774,12.9464285714286,8.58064516129032,9.95,3.06451612903226,0,0.387096774193548,0,1.58333333333333,6.09677419354839,14.35,5.7741935483871
"2018",5.83870967741935,13.3214285714286,7.83870967741935,7.23333333333333,2.38709677419355,1.1,0.258064516129032,0.580645161290323,0.133333333333333,3.03225806451613,10.8333333333333,6.19354838709677
"2019",11.0568656653226,13.5346938936786,10.6158005330645,10.6336787264667,2.57598504445161,0.3178228866,0.39787435,0.860695857096774,0.246215543966667,4.61028690687097,3.55834702163333,13.8602709299032
"2020",5.87096774193548,10.1034482758621,9.16129032258065,10.3,6.58064516129032,1.96666666666667,0.612903225806452,2.22612903225806,0.534333333333333,7.25806451612903,4.6,12.1129032258065
"2021",10.0161290322581,7.71428571428571,12.4516129032258,4.05,3.64516129032258,5.26666666666667,1.70967741935484,1.41935483870968,2.46666666666667,3.80645161290323,17.8833333333333,11.8387096774194
"2022",8.14516129032258,8.08928571428571,11.6935483870968,17.1,8.40322580645161,4.41666666666667,5.2258064516129,2.41935483870968,7.51666666666667,14.6290322580645,10.7166666666667,10.1129032258065
