"","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"2007",9.90322580645161,13.5357142857143,7.06451612903226,12.1333333333333,1.7741935483871,4.06666666666667,0.741935483870968,0,0,2.70967741935484,7.2,12.5806451612903
"2008",9.90322580645161,3,16.2903225806452,5.7,0.741935483870968,0.1,0,0.903225806451613,0,5.2258064516129,18.3,13.5483870967742
"2009",4.2258064516129,7.71428571428571,7.61290322580645,7.23333333333333,4.48387096774194,3.96666666666667,0.225806451612903,0.290322580645161,0,3.64516129032258,6.7,12.5806451612903
"2010",14.7741935483871,11.1428571428571,16.9677419354839,12.5333333333333,13.2903225806452,3.7,3.41935483870968,3.80645161290323,11.1666666666667,8.12903225806452,8.6,14.4838709677419
"2011",1.38709677419355,3.21428571428571,8.70967741935484,5.2,4.96774193548387,1.4,3.03225806451613,0,0,2,11.9333333333333,13.8709677419355
"2012",5.06451612903226,10.7931034482759,6.7741935483871,3.93333333333333,3.69354838709677,1.8,0,0,1.3,2.2741935483871,7.2,12.7096774193548
"2013",12.0645161290323,9.00357142857143,12.5483870967742,16.7666666666667,9.03225806451613,6.23333333333333,4.7741935483871,0.387096774193548,0.433333333333333,0.435483870967742,6.44333333333333,17.6225806451613
"2014",5,5.01785714285714,20.9838709677419,18.5766666666667,1.45161290322581,7.58333333333333,3.79032258064516,0.419354838709677,0,1.88709677419355,7.56666666666667,27.6774193548387
"2015",11.2096774193548,21.1785714285714,11.9032258064516,11.9,2.85483870967742,2.83333333333333,0,0,0,0,11.8666666666667,17.9354838709677
"2016",9.27586206896552,18.6206896551724,21.1161290322581,7.33333333333333,1.62903225806452,2.9,6.45161290322581,1.12903225806452,10.3833333333333,10.241935483871,7.75,8.59677419354839
"2017",6.09677419354839,4.60714285714286,13.9354838709677,8.91666666666667,0.629032258064516,4.53333333333333,0.564516129032258,0,1.71666666666667,4.51612903225806,17.43,6.68806451612903
"2018",3.58064516129032,10.5178571428571,12.4838709677419,5.71666666666667,1.24193548387097,0.3,0,0.193548387096774,0.2,1.29032258064516,10.1166666666667,9.46774193548387
"2019",2.09677419354839,12.0892857142857,9.43548387096774,13.9233333333333,1.54838709677419,0.0166666666666667,0,0,0,0.564516129032258,1.66666666666667,6.82258064516129
"2020",8.29032258064516,12.3448275862069,9.01612903225806,7.91666666666667,6.19354838709677,1.16666666666667,0.516129032258065,0.645161290322581,0.166666666666667,6.7258064516129,6.05,9.32258064516129
"2021",13.1935483870968,3.78571428571429,13.3548387096774,3.56666666666667,3.04838709677419,5.5,0.0967741935483871,0.0967741935483871,1.16666666666667,3.35483870967742,14.0333333333333,12.3709677419355
"2022",3.58064516129032,5.5,9.06451612903226,13.8166666666667,2.58064516129032,3.21666666666667,1.75806451612903,0.967741935483871,3.21666666666667,11.5161290322581,12.8,13.2258064516129
